Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Branch,Rating,Month,Month_Num,Segment
TXN00560,CUST0085,45,Female,Accessories,Laptop Sleeve,2,73.04,0,146.08,2025-01-22,Ajman,Apple Pay,Outlet Branch,4.0,January,1,At-Risk
TXN01047,CUST0133,49,Female,Audio,Bose QuietComfort,1,867.57,0,867.57,2025-12-15,Fujairah,Cash,Mall Branch,5.0,December,12,High-Value
TXN01189,CUST0185,65,Male,Audio,AirPods Pro 2,2,623.32,20,997.31,2025-05-09,Ras Al Khaimah,Debit Card,Online Store,5.0,May,5,High-Value
TXN00119,CUST0203,65,Female,Gaming,Xbox Series X,1,939.0,5,892.05,2025-04-15,Ajman,Cash,Outlet Branch,3.0,April,4,High-Value
TXN00783,CUST0087,64,Male,Wearables,Samsung Galaxy Watch 6,1,737.04,0,737.04,2025-05-02,Ras Al Khaimah,Apple Pay,Outlet Branch,4.0,May,5,Loyal/Regular
TXN00115,CUST0057,58,Male,Audio,Sony WH-1000XM5,1,877.71,0,877.71,2025-03-17,Sharjah,Tabby (BNPL),Outlet Branch,5.0,March,3,High-Value
TXN00521,CUST0076,32,Male,Accessories,USB-C Cable Pack,1,310.0,5,294.5,2025-03-22,Dubai,Tabby (BNPL),Downtown Branch,4.0,March,3,High-Value
TXN00889,CUST0152,39,Female,Laptops,HP Pavilion 15,3,5688.86,5,16213.25,2025-11-07,Fujairah,Credit Card,Mall Branch,5.0,November,11,High-Value
TXN00006,CUST0195,59,Male,Accessories,Laptop Sleeve,1,125.15,0,125.15,2025-08-02,Fujairah,Tabby (BNPL),Mall Branch,5.0,August,8,Loyal/Regular
TXN00476,CUST0134,21,Male,Audio,Bose QuietComfort,1,448.34,0,448.34,2025-12-05,Ras Al Khaimah,Tabby (BNPL),Downtown Branch,5.0,December,12,Loyal/Regular
TXN00924,CUST0055,29,Male,Accessories,Laptop Sleeve,1,290.32,0,290.32,2025-01-13,Fujairah,Credit Card,Online Store,2.0,January,1,High-Value
TXN00827,CUST0074,39,Male,Wearables,Garmin Venu 3,3,906.24,0,2718.72,2025-01-23,Al Ain,Debit Card,Outlet Branch,5.0,January,1,Loyal/Regular
TXN00070,CUST0044,58,Male,TVs,Hisense 43in 4K,1,5575.75,0,5575.75,2025-11-24,Fujairah,Tabby (BNPL),Mall Branch,5.0,November,11,Loyal/Regular
TXN00015,CUST0278,53,Female,Accessories,Laptop Sleeve,1,47.35,5,44.98,2025-06-15,Ajman,Credit Card,Downtown Branch,4.0,June,6,At-Risk
TXN00538,CUST0133,49,Female,Accessories,Anker Power Bank,2,149.42,0,298.84,2025-03-19,Fujairah,Credit Card,Downtown Branch,4.0,March,3,High-Value
TXN00872,CUST0099,43,Male,Cameras,Canon EOS R50,1,3947.75,10,3552.98,2025-03-12,Sharjah,Credit Card,Downtown Branch,1.0,March,3,High-Value
TXN00370,CUST0095,53,Male,Mobiles,Samsung Galaxy S24,2,3492.76,15,5937.69,2025-11-03,Dubai,Debit Card,Downtown Branch,4.0,November,11,At-Risk
TXN00079,CUST0147,24,Female,Accessories,USB-C Cable Pack,1,272.83,5,259.19,2025-12-01,Fujairah,Cash,Downtown Branch,5.0,December,12,Loyal/Regular
TXN01137,CUST0053,47,Male,Laptops,Asus ZenBook 14,3,8698.01,0,26094.03,2025-11-16,Ras Al Khaimah,Apple Pay,Outlet Branch,2.0,November,11,Loyal/Regular
TXN00862,CUST0213,31,Male,Mobiles,iPhone 15,2,897.11,10,1614.8,2025-07-24,Ajman,Tabby (BNPL),Online Store,4.0,July,7,High-Value
TXN00480,CUST0022,36,Male,Laptops,Asus ZenBook 14,5,6280.68,0,31403.4,2025-12-28,Fujairah,Cash,Online Store,4.0,December,12,High-Value
TXN00517,CUST0090,24,Male,Wearables,Apple Watch Series 9,2,1701.9,0,3403.8,2025-04-18,Sharjah,Credit Card,Outlet Branch,5.0,April,4,At-Risk
TXN01101,CUST0263,46,Male,Gaming,PlayStation 5,5,1544.57,20,6178.28,2025-12-11,Fujairah,Tabby (BNPL),Outlet Branch,4.0,December,12,High-Value
TXN00653,CUST0122,22,Male,Accessories,Laptop Sleeve,1,333.79,0,333.79,2025-08-03,Unknown,Apple Pay,Mall Branch,4.0,August,8,At-Risk
TXN00055,CUST0080,33,Female,Tablets,iPad Air,1,2587.11,5,2457.75,2025-06-15,Ras Al Khaimah,Apple Pay,Online Store,3.0,June,6,At-Risk
TXN00468,CUST0213,31,Male,Accessories,Laptop Sleeve,1,229.44,0,229.44,2025-11-13,Ajman,Cash,Downtown Branch,3.0,November,11,High-Value
TXN00267,CUST0114,55,Female,Wearables,Garmin Venu 3,2,2566.32,0,5132.64,2025-11-27,Abu Dhabi,Tabby (BNPL),Downtown Branch,4.0,November,11,High-Value
TXN01078,CUST0195,59,Male,Mobiles,iPhone 15,1,2066.76,0,2066.76,2025-03-25,Fujairah,Credit Card,Downtown Branch,4.0,March,3,Loyal/Regular
TXN01198,CUST0186,23,Female,Cameras,GoPro Hero 12,3,4208.97,0,12626.91,2025-11-10,Unknown,Cash,Mall Branch,5.0,November,11,Loyal/Regular
TXN00584,CUST0168,54,Male,Accessories,Anker Power Bank,2,273.83,0,547.66,2025-06-21,Abu Dhabi,Debit Card,Mall Branch,4.0,June,6,Loyal/Regular
TXN00767,CUST0063,33,Male,Mobiles,Samsung Galaxy S24,2,2927.8,0,5855.6,2025-03-25,Dubai,Credit Card,Mall Branch,5.0,March,3,Low-Engagement
TXN00515,CUST0171,45,Male,Wearables,Apple Watch Series 9,2,1041.47,5,1978.79,2025-09-19,Ras Al Khaimah,Debit Card,Mall Branch,5.0,September,9,High-Value
TXN01145,CUST0276,33,Female,Audio,JBL Flip 6,1,1517.33,5,1441.46,2025-09-11,Ras Al Khaimah,Tabby (BNPL),Outlet Branch,5.0,September,9,High-Value
TXN00729,CUST0238,19,Male,TVs,Hisense 43in 4K,1,3125.94,0,3125.94,2025-04-23,Sharjah,Apple Pay,Downtown Branch,3.0,April,4,Loyal/Regular
TXN00060,CUST0011,45,Female,Gaming,Xbox Series X,2,2062.91,10,3713.24,2025-12-03,Abu Dhabi,Apple Pay,Mall Branch,4.0,December,12,At-Risk
TXN00504,CUST0082,26,Female,Mobiles,iPhone 15,1,3185.99,0,3185.99,2025-04-26,Sharjah,Apple Pay,Mall Branch,3.0,April,4,Loyal/Regular
TXN00853,CUST0075,53,Male,Gaming,Nintendo Switch OLED,3,331.21,15,844.59,2025-06-11,Al Ain,Credit Card,Outlet Branch,4.0,June,6,High-Value
TXN00167,CUST0070,37,Female,TVs,Sony 50in Bravia,2,5301.84,0,10603.68,2025-02-13,Ras Al Khaimah,Cash,Online Store,4.0,February,2,Loyal/Regular
TXN00981,CUST0143,53,Male,Laptops,HP Pavilion 15,2,7527.31,0,15054.62,2025-01-06,Ajman,Tabby (BNPL),Online Store,4.0,January,1,High-Value
TXN00937,CUST0081,49,Male,TVs,Samsung 55in QLED,1,4834.08,0,4834.08,2025-09-10,Al Ain,Apple Pay,Mall Branch,4.0,September,9,High-Value
TXN00332,CUST0090,24,Male,Smart Home,Ring Video Doorbell,2,533.56,10,960.41,2025-07-13,Sharjah,Debit Card,Outlet Branch,4.0,July,7,At-Risk
TXN01126,CUST0279,65,Female,Tablets,iPad Air,1,1335.95,0,1335.95,2025-08-10,Abu Dhabi,Debit Card,Online Store,4.0,August,8,High-Value
TXN00501,CUST0106,55,Female,Tablets,Lenovo Tab P11,1,2164.64,15,1839.94,2025-09-02,Al Ain,Tabby (BNPL),Downtown Branch,5.0,September,9,At-Risk
TXN00248,CUST0117,60,Female,Wearables,Apple Watch Series 9,3,2401.99,0,7205.97,2025-07-28,Ajman,Apple Pay,Downtown Branch,4.0,July,7,High-Value
TXN00374,CUST0234,23,Female,Cameras,DJI Osmo Pocket 3,2,3879.03,0,7758.06,2025-04-18,Dubai,Debit Card,Mall Branch,4.0,April,4,At-Risk
TXN00890,CUST0031,58,Male,Audio,Sony WH-1000XM5,1,1256.32,0,1256.32,2025-06-11,Ras Al Khaimah,Debit Card,Online Store,5.0,June,6,At-Risk
TXN00473,CUST0019,58,Female,Cameras,GoPro Hero 12,1,4998.34,0,4998.34,2025-06-06,Al Ain,Tabby (BNPL),Mall Branch,5.0,June,6,High-Value
TXN00500,CUST0009,46,Female,Accessories,Anker Power Bank,1,32.03,0,32.03,2025-10-10,Fujairah,Apple Pay,Outlet Branch,5.0,October,10,At-Risk
TXN01003,CUST0138,65,Female,Audio,Bose QuietComfort,1,1050.22,5,997.71,2025-04-23,Unknown,Apple Pay,Mall Branch,5.0,April,4,At-Risk
TXN01148,CUST0039,65,Female,Audio,Sony WH-1000XM5,1,299.39,10,269.45,2025-06-09,Ras Al Khaimah,Debit Card,Online Store,4.0,June,6,At-Risk
TXN00637,CUST0121,34,Male,Cameras,Sony Alpha A6400,1,2926.85,10,2634.16,2025-11-22,Abu Dhabi,Debit Card,Outlet Branch,4.0,November,11,At-Risk
TXN00617,CUST0201,46,Female,Mobiles,Xiaomi Redmi Note 13,2,829.13,5,1575.35,2025-12-28,Fujairah,Apple Pay,Online Store,2.0,December,12,Loyal/Regular
TXN00564,CUST0087,64,Male,Mobiles,OnePlus 12,1,2006.63,10,1805.97,2025-08-14,Ras Al Khaimah,Cash,Mall Branch,5.0,August,8,Loyal/Regular
TXN00136,CUST0276,33,Female,Smart Home,Google Nest Hub,1,914.25,0,914.25,2025-01-10,Ras Al Khaimah,Apple Pay,Outlet Branch,4.0,January,1,High-Value
TXN00308,CUST0166,64,Female,Cameras,Canon EOS R50,2,5255.14,10,9459.25,2025-04-26,Ajman,Tabby (BNPL),Online Store,2.0,April,4,High-Value
TXN00561,CUST0081,49,Male,Wearables,Apple Watch Series 9,1,1278.46,20,1022.77,2025-09-12,Al Ain,Cash,Online Store,2.0,September,9,High-Value
TXN00847,CUST0093,47,Male,Laptops,Lenovo ThinkPad E14,1,7261.62,0,7261.62,2025-04-20,Fujairah,Apple Pay,Downtown Branch,5.0,April,4,High-Value
TXN00721,CUST0064,64,Female,TVs,LG 65in OLED,2,6217.81,5,11813.84,2025-01-12,Fujairah,Apple Pay,Online Store,3.0,January,1,At-Risk
TXN00567,CUST0025,41,Male,TVs,Hisense 43in 4K,2,6671.3,20,10674.08,2025-11-19,Abu Dhabi,Credit Card,Online Store,4.0,November,11,Loyal/Regular
TXN00502,CUST0046,22,Female,TVs,Sony 50in Bravia,1,4047.74,0,4047.74,2025-12-04,Ajman,Tabby (BNPL),Online Store,5.0,December,12,Loyal/Regular
TXN00983,CUST0019,58,Female,Mobiles,Samsung Galaxy S24,1,1306.44,15,1110.47,2025-10-09,Al Ain,Apple Pay,Downtown Branch,4.0,October,10,High-Value
TXN00235,CUST0203,65,Female,Cameras,Canon EOS R50,1,2851.09,20,2280.87,2025-11-14,Ajman,Apple Pay,Online Store,3.0,November,11,High-Value
TXN00627,CUST0260,52,Female,Accessories,Anker Power Bank,1,79.37,10,71.43,2025-01-07,Ajman,Apple Pay,Outlet Branch,5.0,January,1,At-Risk
TXN01024,CUST0102,45,Female,Wearables,Garmin Venu 3,2,732.42,10,1318.36,2025-01-09,Sharjah,Tabby (BNPL),Online Store,3.0,January,1,Loyal/Regular
TXN00431,CUST0195,59,Male,Mobiles,Samsung Galaxy S24,1,4175.34,5,3966.57,2025-02-28,Fujairah,Debit Card,Downtown Branch,5.0,February,2,Loyal/Regular
TXN01105,CUST0219,18,Female,Tablets,Lenovo Tab P11,1,3095.61,10,2786.05,2025-07-21,Abu Dhabi,Debit Card,Online Store,5.0,July,7,Loyal/Regular
TXN00886,CUST0023,32,Male,Laptops,MacBook Air M3,1,8603.59,0,8603.59,2025-09-26,Ajman,Apple Pay,Online Store,5.0,September,9,High-Value
TXN00192,CUST0143,53,Male,Gaming,Logitech G502 Mouse,1,2390.56,0,2390.56,2025-11-24,Ajman,Credit Card,Outlet Branch,5.0,November,11,High-Value
TXN00908,CUST0076,32,Male,Accessories,USB-C Cable Pack,1,197.42,0,197.42,2025-02-16,Dubai,Cash,Mall Branch,5.0,February,2,High-Value
TXN00152,CUST0248,63,Male,Accessories,Anker Power Bank,1,32.12,0,32.12,2025-07-09,Dubai,Tabby (BNPL),Online Store,1.0,July,7,High-Value
TXN00692,CUST0173,25,Female,Smart Home,Ring Video Doorbell,1,686.7420353982301,10,618.07,2025-04-13,Al Ain,Credit Card,Downtown Branch,4.0,April,4,At-Risk
TXN00436,CUST0214,44,Female,Tablets,Samsung Galaxy Tab S9,2,2581.85,5,4905.51,2025-08-26,Al Ain,Tabby (BNPL),Downtown Branch,5.0,August,8,At-Risk
TXN00837,CUST0159,39,Female,Mobiles,Xiaomi Redmi Note 13,5,3581.21,0,17906.05,2025-04-13,Fujairah,Cash,Downtown Branch,5.0,April,4,At-Risk
TXN00667,CUST0012,27,Male,Wearables,Fitbit Charge 6,3,2001.7,0,6005.1,2025-06-22,Fujairah,Credit Card,Online Store,4.0,June,6,Loyal/Regular
TXN00257,CUST0109,29,Male,Smart Home,Ring Video Doorbell,3,947.47,10,2558.17,2025-07-06,Al Ain,Credit Card,Online Store,5.0,July,7,Low-Engagement
TXN00279,CUST0130,36,Male,Accessories,USB-C Cable Pack,2,95.76,0,191.52,2025-06-04,Ras Al Khaimah,Tabby (BNPL),Online Store,5.0,June,6,Loyal/Regular
TXN00945,CUST0008,30,Female,Audio,Sony WH-1000XM5,1,276.41,0,276.41,2025-01-12,Sharjah,Tabby (BNPL),Downtown Branch,5.0,January,1,Loyal/Regular
TXN00185,CUST0148,53,Female,Tablets,Xiaomi Pad 6,2,2283.82,0,4567.64,2025-07-19,Al Ain,Credit Card,Online Store,5.0,July,7,High-Value
TXN00688,CUST0261,45,Female,Cameras,DJI Osmo Pocket 3,1,2150.81,0,2150.81,2025-10-03,Abu Dhabi,Debit Card,Outlet Branch,4.0,October,10,High-Value
TXN00542,CUST0211,27,Male,Gaming,Xbox Series X,1,525.32,0,525.32,2025-02-18,Ajman,Tabby (BNPL),Mall Branch,4.0,February,2,At-Risk
TXN00639,CUST0032,38,Male,Smart Home,Google Nest Hub,1,650.07,0,650.07,2025-07-19,Sharjah,Tabby (BNPL),Outlet Branch,5.0,July,7,High-Value
TXN00570,CUST0110,22,Male,Accessories,Wireless Charger Pad,1,329.89,5,313.4,2025-11-14,Ajman,Tabby (BNPL),Mall Branch,4.0,November,11,High-Value
TXN00583,CUST0212,62,Male,Gaming,Logitech G502 Mouse,3,2228.87,10,6017.95,2025-10-17,Ras Al Khaimah,Credit Card,Online Store,4.0,October,10,High-Value
TXN00384,CUST0160,22,Female,Gaming,Xbox Series X,1,1684.16,15,1431.54,2025-07-09,Abu Dhabi,Apple Pay,Online Store,3.0,July,7,Loyal/Regular
TXN00146,CUST0105,38,Male,Smart Home,Google Nest Hub,2,729.68,0,1459.36,2025-07-12,Dubai,Cash,Online Store,4.0,July,7,Loyal/Regular
TXN00337,CUST0146,31,Male,Laptops,Dell XPS 13,5,4869.03,10,21910.64,2025-02-27,Ras Al Khaimah,Apple Pay,Downtown Branch,5.0,February,2,Loyal/Regular
TXN01144,CUST0083,48,Female,Audio,JBL Flip 6,2,1372.16,10,2469.89,2025-02-16,Sharjah,Credit Card,Online Store,4.0,February,2,At-Risk
TXN00534,CUST0193,62,Female,Laptops,MacBook Air M3,4,4570.95,0,18283.8,2025-08-23,Ajman,Tabby (BNPL),Downtown Branch,3.0,August,8,High-Value
TXN00216,CUST0158,19,Male,Laptops,Dell XPS 13,1,5473.61,0,5473.61,2025-01-05,Ajman,Cash,Mall Branch,2.0,January,1,At-Risk
TXN01058,CUST0256,44,Female,Audio,AirPods Pro 2,1,1260.43,0,1260.43,2025-12-03,Dubai,Apple Pay,Online Store,3.0,December,12,Loyal/Regular
TXN00799,CUST0058,41,Male,Laptops,MacBook Air M3,2,6622.21,0,13244.42,2025-05-26,Al Ain,Cash,Online Store,4.0,May,5,High-Value
TXN01087,CUST0258,47,Male,TVs,Hisense 43in 4K,2,1958.0,0,3916.0,2025-01-17,Ajman,Apple Pay,Outlet Branch,3.0,January,1,High-Value
TXN00743,CUST0206,51,Female,Tablets,iPad Air,3,2385.35,0,7156.05,2025-10-27,Unknown,Debit Card,Online Store,4.0,October,10,High-Value
TXN00197,CUST0047,56,Female,Laptops,MacBook Air M3,1,3100.66,0,3100.66,2025-07-15,Al Ain,Credit Card,Mall Branch,5.0,July,7,At-Risk
TXN00818,CUST0213,31,Male,Tablets,iPad Air,1,3254.07,0,3254.07,2025-01-21,Ajman,Cash,Downtown Branch,5.0,January,1,High-Value
TXN00779,CUST0258,47,Male,TVs,Sony 50in Bravia,1,4306.078571428572,5,4090.77,2025-12-08,Ajman,Cash,Mall Branch,5.0,December,12,High-Value
TXN00496,CUST0067,28,Female,Mobiles,Samsung Galaxy S24,4,3140.85,10,11307.06,2025-01-20,Al Ain,Debit Card,Mall Branch,5.0,January,1,High-Value
TXN00592,CUST0235,65,Male,Laptops,MacBook Air M3,3,5016.61,20,12039.86,2025-05-07,Abu Dhabi,Apple Pay,Outlet Branch,5.0,May,5,Loyal/Regular
TXN00018,CUST0150,28,Male,Wearables,Fitbit Charge 6,1,1338.73,0,1338.73,2025-06-05,Ajman,Apple Pay,Downtown Branch,5.0,June,6,At-Risk
TXN00714,CUST0158,19,Male,Accessories,Anker Power Bank,1,221.43,0,221.43,2025-03-08,Ajman,Cash,Downtown Branch,3.0,March,3,At-Risk
TXN00381,CUST0160,22,Female,Accessories,Wireless Charger Pad,2,178.38,0,356.76,2025-11-05,Abu Dhabi,Credit Card,Online Store,4.0,November,11,Loyal/Regular
TXN00028,CUST0239,19,Male,TVs,LG 65in OLED,4,1702.26,20,5447.23,2025-03-14,Sharjah,Cash,Outlet Branch,4.0,March,3,At-Risk
TXN00278,CUST0025,41,Male,Cameras,Canon EOS R50,2,4640.83,0,9281.66,2025-10-14,Abu Dhabi,Apple Pay,Outlet Branch,3.0,October,10,Loyal/Regular
TXN00790,CUST0069,52,Male,Smart Home,Ring Video Doorbell,4,931.12,0,3724.48,2025-02-16,Ras Al Khaimah,Cash,Mall Branch,4.0,February,2,Loyal/Regular
TXN00632,CUST0156,30,Female,Gaming,Nintendo Switch OLED,1,317.38,0,317.38,2025-12-23,Abu Dhabi,Apple Pay,Outlet Branch,5.0,December,12,High-Value
TXN00396,CUST0040,55,Female,Audio,Sony WH-1000XM5,1,317.02,0,317.02,2025-02-22,Al Ain,Debit Card,Downtown Branch,4.0,February,2,At-Risk
TXN00867,CUST0114,55,Female,TVs,LG 65in OLED,1,4840.84,10,4356.76,2025-11-25,Abu Dhabi,Cash,Mall Branch,4.0,November,11,High-Value
TXN00229,CUST0093,47,Male,Mobiles,Xiaomi Redmi Note 13,1,3009.33,10,2708.4,2025-03-26,Fujairah,Apple Pay,Online Store,5.0,March,3,High-Value
TXN00863,CUST0221,65,Male,Audio,Bose QuietComfort,2,467.89,10,842.2,2025-11-19,Ajman,Apple Pay,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00321,CUST0114,55,Female,Cameras,GoPro Hero 12,1,2068.79,10,1861.91,2025-12-28,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,December,12,High-Value
TXN00682,CUST0004,24,Male,Gaming,PlayStation 5,1,1485.8802727272732,0,1485.88,2025-03-07,Al Ain,Tabby (BNPL),Online Store,2.0,March,3,Loyal/Regular
TXN00148,CUST0114,55,Female,Tablets,iPad Air,4,1430.17,0,5720.68,2025-06-05,Abu Dhabi,Debit Card,Online Store,4.0,June,6,High-Value
TXN00798,CUST0027,35,Male,Gaming,Xbox Series X,1,927.7,5,881.32,2025-06-09,Al Ain,Apple Pay,Online Store,4.0,June,6,High-Value
TXN00727,CUST0104,21,Male,TVs,Hisense 43in 4K,5,1744.11,0,8720.55,2025-02-15,Unknown,Apple Pay,Outlet Branch,5.0,February,2,At-Risk
TXN00624,CUST0117,60,Female,Laptops,Asus ZenBook 14,1,3180.72,0,3180.72,2025-05-02,Ajman,Tabby (BNPL),Online Store,5.0,May,5,High-Value
TXN00239,CUST0108,50,Male,Audio,Sony WH-1000XM5,2,728.29,5,1383.75,2025-01-15,Fujairah,Apple Pay,Downtown Branch,5.0,January,1,High-Value
TXN00495,CUST0275,32,Female,Tablets,Samsung Galaxy Tab S9,1,3289.48,0,3289.48,2025-10-16,Ras Al Khaimah,Tabby (BNPL),Mall Branch,4.0,October,10,Loyal/Regular
TXN00599,CUST0249,55,Male,Accessories,Laptop Sleeve,2,66.0,0,132.0,2025-04-07,Unknown,Cash,Downtown Branch,5.0,April,4,Loyal/Regular
TXN00896,CUST0026,40,Male,Audio,Sony WH-1000XM5,1,512.31,0,512.31,2025-03-03,Ras Al Khaimah,Tabby (BNPL),Mall Branch,4.0,March,3,At-Risk
TXN00450,CUST0023,32,Male,Cameras,Canon EOS R50,3,2833.09,0,8499.27,2025-11-24,Ajman,Cash,Mall Branch,4.0,November,11,High-Value
TXN01062,CUST0112,56,Male,Smart Home,Philips Hue Starter Kit,1,485.37,0,485.37,2025-12-21,Al Ain,Cash,Outlet Branch,3.0,December,12,Loyal/Regular
TXN01015,CUST0268,34,Female,Gaming,PlayStation 5,3,2243.23,20,5383.75,2025-12-27,Abu Dhabi,Cash,Downtown Branch,5.0,December,12,High-Value
TXN00107,CUST0124,52,Female,Audio,JBL Flip 6,1,230.29,0,230.29,2025-11-22,Unknown,Apple Pay,Online Store,4.0,November,11,Loyal/Regular
TXN00351,CUST0036,59,Female,Laptops,Asus ZenBook 14,3,3633.7,15,9265.93,2025-04-27,Ajman,Cash,Downtown Branch,5.0,April,4,Loyal/Regular
TXN00524,CUST0148,53,Female,Mobiles,Samsung Galaxy S24,1,2106.55,0,2106.55,2025-12-23,Al Ain,Tabby (BNPL),Online Store,3.0,December,12,High-Value
TXN00651,CUST0046,22,Female,Tablets,Lenovo Tab P11,2,3366.06,0,6732.12,2025-12-06,Ajman,Credit Card,Mall Branch,4.0,December,12,Loyal/Regular
TXN00390,CUST0080,33,Female,Accessories,Wireless Charger Pad,1,292.21,0,292.21,2025-11-17,Ras Al Khaimah,Apple Pay,Downtown Branch,5.0,November,11,At-Risk
TXN00449,CUST0074,39,Male,Laptops,Asus ZenBook 14,1,6575.38,5,6246.61,2025-06-23,Al Ain,Tabby (BNPL),Mall Branch,1.0,June,6,Loyal/Regular
TXN00094,CUST0147,24,Female,Accessories,USB-C Cable Pack,3,69.24,0,207.72,2025-12-15,Fujairah,Credit Card,Online Store,5.0,December,12,Loyal/Regular
TXN00260,CUST0229,47,Male,Tablets,Xiaomi Pad 6,1,2343.26,0,2343.26,2025-12-24,Dubai,Credit Card,Online Store,1.0,December,12,High-Value
TXN00555,CUST0143,53,Male,Cameras,GoPro Hero 12,3,5159.67,15,13157.16,2025-05-22,Ajman,Tabby (BNPL),Outlet Branch,5.0,May,5,High-Value
TXN00676,CUST0132,58,Female,Gaming,Logitech G502 Mouse,2,1359.08,0,2718.16,2025-01-02,Al Ain,Credit Card,Downtown Branch,4.0,January,1,At-Risk
TXN01146,CUST0196,24,Female,Audio,JBL Flip 6,1,1562.36,0,1562.36,2025-06-12,Sharjah,Debit Card,Downtown Branch,4.0,June,6,Loyal/Regular
TXN00171,CUST0215,47,Female,Wearables,Apple Watch Series 9,1,2276.8,10,2049.12,2025-07-21,Unknown,Credit Card,Mall Branch,4.0,July,7,Low-Engagement
TXN00255,CUST0026,40,Male,Accessories,Wireless Charger Pad,1,317.05,10,285.35,2025-04-09,Ras Al Khaimah,Apple Pay,Mall Branch,5.0,April,4,At-Risk
TXN00732,CUST0131,39,Male,Gaming,Logitech G502 Mouse,1,1696.96,0,1696.96,2025-05-14,Ras Al Khaimah,Debit Card,Downtown Branch,4.0,May,5,Loyal/Regular
TXN00962,CUST0145,41,Male,Tablets,iPad Air,2,1614.31,0,3228.62,2025-06-21,Abu Dhabi,Cash,Outlet Branch,5.0,June,6,At-Risk
TXN00603,CUST0067,28,Female,Audio,Sony WH-1000XM5,1,1472.57,10,1325.31,2025-11-18,Al Ain,Tabby (BNPL),Outlet Branch,3.0,November,11,High-Value
TXN00253,CUST0052,36,Female,Laptops,Asus ZenBook 14,2,7346.59,10,13223.86,2025-12-14,Sharjah,Cash,Outlet Branch,5.0,December,12,Loyal/Regular
TXN00307,CUST0143,53,Male,Wearables,Fitbit Charge 6,1,625.17,0,625.17,2025-04-23,Unknown,Debit Card,Mall Branch,3.0,April,4,High-Value
TXN00548,CUST0035,54,Female,Laptops,Asus ZenBook 14,1,7224.33,5,6863.11,2025-12-06,Sharjah,Tabby (BNPL),Mall Branch,5.0,December,12,Loyal/Regular
TXN00416,CUST0202,53,Female,Tablets,iPad Air,1,1670.98,5,1587.43,2025-03-17,Sharjah,Cash,Mall Branch,5.0,March,3,Loyal/Regular
TXN01185,CUST0271,33,Female,TVs,LG 65in OLED,5,2174.87,0,10874.35,2025-10-14,Ajman,Tabby (BNPL),Mall Branch,5.0,October,10,At-Risk
TXN01028,CUST0103,30,Female,Tablets,Lenovo Tab P11,1,1426.19,0,1426.19,2025-05-12,Sharjah,Cash,Outlet Branch,5.0,May,5,High-Value
TXN00429,CUST0280,62,Female,Tablets,Xiaomi Pad 6,1,1857.97,0,1857.97,2025-08-23,Abu Dhabi,Debit Card,Outlet Branch,3.0,August,8,High-Value
TXN00187,CUST0017,25,Female,Accessories,Wireless Charger Pad,3,141.54,0,424.62,2025-12-25,Dubai,Debit Card,Downtown Branch,5.0,December,12,High-Value
TXN00852,CUST0247,54,Female,Accessories,USB-C Cable Pack,1,338.99,15,288.14,2025-08-27,Ajman,Credit Card,Downtown Branch,2.0,August,8,Loyal/Regular
TXN00816,CUST0055,29,Male,Wearables,Fitbit Charge 6,1,2431.8,0,2431.8,2025-11-15,Fujairah,Debit Card,Online Store,4.0,November,11,High-Value
TXN00909,CUST0008,30,Female,Accessories,Anker Power Bank,3,99.54,0,298.62,2025-06-01,Sharjah,Apple Pay,Online Store,5.0,June,6,Loyal/Regular
TXN00991,CUST0210,52,Male,Audio,AirPods Pro 2,2,1034.42,0,2068.84,2025-12-20,Sharjah,Cash,Downtown Branch,5.0,December,12,High-Value
TXN00270,CUST0100,42,Male,Wearables,Apple Watch Series 9,1,2468.74,0,2468.74,2025-01-28,Ajman,Debit Card,Downtown Branch,5.0,January,1,High-Value
TXN00868,CUST0074,39,Male,Mobiles,OnePlus 12,1,4007.67,15,3406.52,2025-01-05,Al Ain,Cash,Online Store,5.0,January,1,Loyal/Regular
TXN00971,CUST0013,39,Male,Tablets,iPad Air,3,1070.66,15,2730.18,2025-12-12,Dubai,Debit Card,Outlet Branch,5.0,December,12,Loyal/Regular
TXN00700,CUST0105,38,Male,Smart Home,Amazon Echo Dot,1,711.22,0,711.22,2025-08-15,Dubai,Cash,Mall Branch,3.0,August,8,Loyal/Regular
TXN00631,CUST0019,58,Female,Tablets,iPad Air,5,3437.65,10,15469.42,2025-12-10,Al Ain,Apple Pay,Outlet Branch,5.0,December,12,High-Value
TXN00163,CUST0046,22,Female,Gaming,PlayStation 5,2,1613.23,10,2903.81,2025-01-14,Ajman,Apple Pay,Mall Branch,5.0,January,1,Loyal/Regular
TXN00414,CUST0185,65,Male,Laptops,MacBook Air M3,3,3693.72,0,11081.16,2025-12-17,Ras Al Khaimah,Credit Card,Online Store,4.0,December,12,High-Value
TXN01109,CUST0225,28,Female,Smart Home,Google Nest Hub,1,365.91,10,329.32,2025-01-06,Sharjah,Tabby (BNPL),Mall Branch,3.0,January,1,High-Value
